year,countrycode,pop,imm,gdppc,lngdppc
2002,IRN,67.284796,99,13956.2325807825,9.54368146745746
2002,IRQ,24.931919,77,10962.2596829185,9.30221371469954
2002,IRL,3.931947,73,42522.5025888674,10.6577886874705
2002,ISR,6.57,95,25661.6900374221,10.1527544987218
2002,JAM,2.692845,86,8091.44550720111,8.99856267236108
2002,JOR,5.317506,95,7745.64424071993,8.95488593089189
2002,KAZ,14.858948,95,12422.5348398417,9.42726742804825
2002,KEN,33.751739,78,2073.08691319144,7.63679403784317
2002,KIR,0.087305,88,1966.62873907827,7.5840760558253
2002,PRK,23.339453,98,NA,NA
2002,KWT,2.136997,97,69614.7509347192,11.1507317625839
2002,KGZ,4.9907,98,2144.1212497445,7.6704850736441
2002,LAO,5.493246,55,2700.41948313488,7.90116240404869
2002,LVA,2.310173,98,13058.72900467,9.47721207839088
2002,LBN,4.182205,59,10476.7377224969,9.25691262339419
2002,LSO,2.029829,78,1710.44244008853,7.44450735292397
2002,LBR,3.024729,52,1325.37743381108,7.18945255356311
2002,LBY,5.531089,91,20652.4859971805,9.93559097841588
2002,LTU,3.443067,98,14090.5494437866,9.55325959943311
2002,LUX,0.446175,94,85032.7118799011,11.3507913070843
2002,MDG,16.765117,61,1257.29355305791,7.13671671597755
2002,MWI,11.713664,69,812.753710277239,6.70042812426401
2002,MYS,24.208391,94,16548.3580066435,9.71404216178307
2002,MDV,0.294186,97,9592.79138703243,9.16876719820731
2002,MLI,11.616887,56,1643.03769249594,7.40430205903763
2002,MLT,0.395969,65,25111.70328649,10.1310892828455
2002,MHL,0.05237,80,3116.19605966061,8.0443683253131
2002,MRT,2.778099,87,275.518092874697,5.61865329930301
2002,MUS,1.204621,84,11673.6640121848,9.3650906444848
2002,FSM,0.10703,88,3204.64236393129,8.07235577621157
2002,MDA,3.623062,94,3228.36854808525,8.07973219514197
2002,MCO,0.032806,97,NA,NA
2002,MNG,2.443271,98,4925.13813970901,8.50210760188471
2002,MAR,29.454768,94,4853.34712121841,8.48742387398892
2002,MOZ,18.764155,77,663.163147116481,6.49702103399678
2002,MMR,47.702171,77,1574.68729149323,7.36181198646339
2002,NAM,1.851523,68,6719.12119983495,8.81271265113147
2002,NRU,0.010102,40,NA,NA
2002,NPL,24.725627,71,1551.22123262307,7.3467977917042
2002,NZL,3.9485,84,29737.7299566893,10.300171887467
2002,NIC,5.219328,98,3441.47486153126,8.14365539730245
2002,NER,12.189983,41,774.088722198857,6.65168649518432
2002,NGA,128.596076,30,3565.39478392626,8.17903006554655
2002,MKD,2.048928,98,8422.55926266777,9.0386690114884
2002,NOR,4.538159,87,59482.3659600334,10.9934351771877
2002,OMN,2.334858,99,44130.0766933108,10.6948968401572
2002,PAK,149.5497,60,3407.85819055089,8.13383927632961
2002,PLW,0.019637,99,13321.4187929954,9.4971284544126
2002,PAN,3.149188,95,10511.7647014066,9.26025035666552
2002,PNG,6.098621,73,2500.95274347084,7.82442703564546
2002,PRY,5.531962,86,7616.97061308047,8.9381340122953
2002,PER,27.100968,95,6659.18146143164,8.80375185229221
2002,PHL,81.365258,82,4318.03680111725,8.37055613376128
2002,POL,38.230364,98,15232.1588861243,9.63116418805108
2002,PRT,10.419631,93,26375.9645090982,10.1802084391751
2002,QAT,0.640868,99,111481.727774402,11.6216159799903
2002,ROU,21.730496,98,11968.0869335825,9.38999896402331
2002,RWA,8.42706,69,928.748430934427,6.83383790659251
2002,WSM,0.176407,99,4777.81688983719,8.47173900355097
2002,SMR,0.028175,96,77999.1219237688,11.2644528482208
2002,STP,0.147447,85,1983.93516442963,7.5928376080919
2002,SEN,10.283699,54,2424.8683898118,7.79353252965624
2002,SRB,7.496522,92,8950.19956611478,9.09943110891023
2002,SYC,0.083723,98,17687.6411169656,9.78062143269811
2002,SLE,4.965766,62,993.279268994785,6.90101186216367
2002,SGP,4.17595,94,51916.1612024983,10.8573854118667
2002,SVK,5.376912,99,16888.9431922391,9.73441443781697
2002,SVN,1.99453,93,24222.7057674997,10.0950457271142
2002,SLB,0.435432,78,1539.80293662522,7.33940972398931
2002,SOM,9.501342,45,NA,NA
2002,ZAF,46.150913,65,10066.3163514762,9.2169501145671
2002,LKA,19.062482,99,5589.10397904104,8.62857426332656
2002,KNA,0.045165,99,23201.6475523358,10.0519785703198
2002,LCA,0.159392,98,10171.8335447217,9.22737776234222
2002,VCT,0.108097,99,8154.60452414794,9.00633801898624
2002,SDN,28.704778,58,2486.23943356134,7.81852658020896
2002,SUR,0.482235,73,10253.239058621,9.23534894036639
2002,SWE,8.924958,95,38033.7989610785,10.5462304897297
2002,SYR,17.084632,84,NA,NA
2002,TJK,6.426867,89,1392.37799109972,7.23876834936286
2002,TZA,35.334788,89,1685.25428787629,7.42967174408651
2002,THA,64.069087,94,9915.06125273305,9.20181021871929
2002,TLS,0.922694,56,3182.27057601719,8.06535023860039
2002,TGO,5.197031,48,1140.99021111501,7.03965177060968
2002,TON,0.099022,85,4883.67320776315,8.49365292221456
2002,TTO,1.277213,87,20453.8667603803,9.92592722723407
2002,TUN,9.871251,94,7826.58638812007,8.96528172816681
2002,TKM,4.610005,88,5465.45482822915,8.60620262280707
2002,TUV,0.009596,99,3275.86837235891,8.09433826478812
2002,UGA,25.167257,62,1146.81030791323,7.04473972238287
2002,UKR,48.2025,99,5625.26499727842,8.63502333659022
2002,ARE,3.478777,94,96679.2963477404,11.4791545566335
2002,URY,3.32604,95,11406.1643029011,9.34190921656636
2002,UZB,25.27185,97,2661.61237000963,7.88668737227749
2002,VUT,0.19392,58,2467.1128958963,7.81080387790479
2002,VEN,25.100408,83,13251.3752905602,9.49185662154196
2002,VNM,81.534407,96,2848.44088740631,7.95452706652198
2002,YEM,18.443691,62,4071.39375335838,8.31174066535815
2002,ZMB,10.971698,84,2221.67178516144,7.70601524784067
2002,ZWE,11.95429,70,2706.03149428103,7.90323844734779
2003,ARG,38.087868,97,13439.1071255147,9.50592417775681
2003,AUS,19.8954,94,37197.9761613101,10.5240096345154
2003,BRA,181.809246,97,11585.2901091511,9.35749147834414
2003,CHN,1288.4,85,4704.58679981933,8.45629322665802
2003,FRA,62.244886,87,35317.6246897021,10.4721374013155
2003,DEU,82.534176,95,36977.3460076486,10.518060734049
2003,IND,1111.523144,60,3023.64056160287,8.01421686833097
2003,IDN,220.309469,74,6326.4328618233,8.75249182735825
2003,ITA,57.313203,84,37090.4052236178,10.5211135958383
2003,JPN,127.718,98,34333.1336749166,10.4438661632331
2003,KOR,47.89233,96,23549.3664532734,10.0668541968862
2003,MEX,103.08102,96,15629.8167919413,9.65693570178197
2003,NLD,16.225302,96,42357.3851601757,10.6538980688246
2003,RUS,144.648257,98,16818.7426277435,9.73024917613954
2003,SAU,22.456649,96,42532.5492262183,10.6580249259345
2003,ESP,42.187645,98,31815.4213391699,10.3677063989917
2003,CHE,7.339001,82,50459.5029062084,10.8289263709021
2003,TUR,66.089402,75,14020.1725802283,9.54825247008688
2003,GBR,59.647577,82,35655.5130759791,10.4816590583737
2003,USA,290.107933,93,46941.0032903554,10.7566468430657
2003,AFG,23.680871,39,1055.5574588535,6.96182430337516
2003,ALB,3.039616,93,6607.76843805481,8.79600127191956
2003,DZA,32.264157,84,11509.3917196513,9.35091865233083
2003,AND,0.073182,96,NA,NA
2003,AGO,18.121479,50,4295.90856883368,8.36541835310227
2003,ATG,0.0793,99,20295.9071373366,9.91817452585165
2003,ARM,3.017932,94,4206.79947455511,8.34445741774216
2003,AUT,8.121423,79,39816.7741226218,10.5920435628504
2003,AZE,8.2341,67,5964.8783790501,8.69364394522945
2003,BHS,0.313129,90,32662.026721545,10.3939684197597
2003,BHR,0.778708,99,43187.6655661525,10.6733102141618
2003,BGD,134.791603,76,1831.67722085559,7.51298734022158
2003,BRB,0.274329,90,15314.4862253504,9.63655447155107
2003,BLR,9.796749,99,9085.88621617333,9.11447752325759
2003,BEL,10.376133,82,37990.6481933893,10.5450953082469
2003,BLZ,0.269425,96,7703.6832393595,8.9494538362463
2003,BEN,7.520555,65,1734.69529970284,7.45858705719019
2003,BTN,0.627839,88,4169.12959304662,8.3354625623213
2003,BOL,8.905823,96,4422.42126647315,8.39444262292988
2003,BIH,3.762173,84,7239.78494032317,8.88734678056333
2003,BWA,1.734398,92,11298.3290602155,9.33241012298908
2003,BRN,0.353293,98,84993.8245553396,11.350333880543
2003,BGR,7.775327,96,10730.0035137381,9.28079916309329
2003,BFA,12.654621,76,1183.09487974235,7.07588906341858
2003,BDI,6.909154,76,697.929245628168,6.54811773032947
2003,CPV,0.44993,90,4157.1480246928,8.33258454715675
2003,KHM,12.856163,65,1626.6812523053,7.39429717672001
2003,CMR,16.800865,61,2692.87754764421,7.89836562116664
2003,CAN,31.644028,95,38844.6789597886,10.5673263827034
2003,CAF,3.881181,49,816.923266561819,6.70554516947219
2003,TCD,9.373916,23,1228.3945141978,7.11346332274572
2003,CHL,15.849652,96,15283.8226889144,9.63455020740779
2003,COL,41.483869,93,8704.94467810473,9.07164649699596
2003,COM,0.583211,67,2374.79437281658,7.77266613285379
2003,COD,51.42558,49,558.315350459509,6.32492394694014
2003,COG,3.406922,50,4642.37338389821,8.44298101959661
2003,CRI,4.164053,89,10378.1280436856,9.24745579784402
2003,CIV,17.59961,70,2714.01137923021,7.90618303317534
2003,HRV,4.303399,95,18611.0653387565,9.83151159349792
2003,CUB,11.229183,99,NA,NA
2003,CYP,0.993563,86,31397.4787562609,10.354482874286
2003,CZE,10.193998,97,23107.2038753806,10.04789970397
2003,DNK,5.390574,96,42645.5831253435,10.6606789866038
2003,DJI,0.759641,66,NA,NA
2003,DMA,0.0701,99,8445.46714278643,9.04138514361333
2003,DOM,8.850317,83,8380.03966187037,9.03360792638502
2003,ECU,13.369678,99,7761.42524943925,8.95692126247755
2003,EGY,72.826097,98,7759.23637776372,8.95663920340783
2003,SLV,5.994077,90,5737.54104378513,8.65478600794411
2003,GNQ,0.686664,51,21475.8144936453,9.97468267366036
2003,ERI,2.600973,92,2388.54668026041,7.77844037639471
2003,EST,1.37072,95,19389.4423083658,9.87248398600594
2003,SWZ,1.022802,93,6640.19769849228,8.80089701589657
2003,ETH,72.170584,35,613.107973860606,6.41854106049161
2003,FJI,0.816076,86,7053.2155644064,8.86123890024692
2003,FIN,5.213014,97,36852.4439237464,10.5146772162799
2003,GAB,1.319953,55,17277.4763907321,9.75715898948984
2003,GMB,1.449925,90,1440.18482047273,7.27252673188471
2003,GEO,3.951736,76,4467.65225194067,8.40461832635006
2003,GHA,20.750299,80,2357.33316009876,7.76528624216185
2003,GRC,10.92807,94,28119.4073558205,10.2442152701627
2003,GRD,0.104005,99,10461.3655699012,9.25544428071359
2003,GTM,12.500478,94,6166.1055141922,8.7268227205592
2003,GIN,8.753093,48,1577.92945183394,7.36386879307685
2003,GNB,1.283305,74,1343.97664750252,7.20338814556199
2003,GUY,0.745143,89,4755.31884613111,8.46701902764857
2003,HTI,8.900104,57,1655.20620634837,7.41168087603062
2003,HND,7.106319,94,3405.05822646035,8.13301731871945
2003,HUN,10.129552,99,20407.7718496555,9.92367108030284
2003,ISL,0.289521,93,36315.7536610435,10.5000069112613
2003,IRN,68.122938,99,14988.5447012211,9.61504150174194
2003,IRQ,25.644499,73,7129.88057959346,8.87204976426295
2003,IRL,3.996521,78,43071.4675857329,10.6706160518984
2003,ISR,6.6897,96,25438.4164848096,10.1440157704228
2003,JAM,2.709437,78,8336.73668425809,9.02842713391976
2003,JOR,5.43403,96,7894.94035209882,8.97397737151223
2003,KAZ,14.909018,99,13532.2311999936,9.51282961518131
2003,KEN,34.678779,72,2076.83638503599,7.63860104611554
2003,KIR,0.088835,72,1971.53499956518,7.58656770591952
2003,PRK,23.542426,95,NA,NA
2003,KWT,2.161626,97,80741.4764064877,11.2990076801759
2003,KGZ,5.0433,99,2270.92467714174,7.72794237429076
2003,LAO,5.57664,42,2821.42146581958,7.94499610282709
2003,LVA,2.287955,98,14297.1726321022,9.5678170786644
2003,LBN,4.388375,53,10306.7413117181,9.24055345641175
2003,LSO,2.018348,85,1798.60797903514,7.49476829971829
2003,LBR,3.077058,47,910.09563701908,6.8135496896141
2003,LBY,5.620547,96,22969.1188819091,10.041905935431
2003,LTU,3.415213,98,15702.5226528646,9.6615766569554
2003,LUX,0.45163,95,85374.3398319662,11.3548008642747
2003,MDG,17.279141,65,1339.25633149499,7.19986976239222
2003,MWI,12.000181,77,838.613953459426,6.73175047359111
2003,MYS,24.698819,93,17158.6494533798,9.7502576667617
2003,MDV,0.302683,96,10605.4858066446,9.26912667515698
2003,MLI,11.982695,57,1738.13430326558,7.46056757744601
2003,MLT,0.398582,90,25581.6734031767,10.1496314914129
2003,MHL,0.053456,90,3058.08209855248,8.02554323326809
2003,MRT,2.857148,84,283.910766304111,5.64865998563451
2003,MUS,1.21337,91,12276.2200783764,9.41541934311041
2003,FSM,0.106901,91,3270.97366588455,8.09284297672168
2003,MDA,3.612874,96,3451.14544225677,8.14646146716987
2003,MCO,0.033153,96,NA,NA
2003,MNG,2.468762,98,5215.70981324364,8.55943046809484
2003,MAR,29.782884,90,5081.97921484825,8.53345607391666
2003,MOZ,19.3311,80,685.559115624515,6.53023473251904
2003,MMR,48.148902,80,1776.05419732225,7.48214943959677
2003,NAM,1.879117,70,6901.14751529687,8.83944298332271
2003,NRU,0.009994,53,NA,NA
2003,NPL,25.080872,75,1589.57924497021,7.37122463438979
2003,NZL,4.0272,84,30487.0353586935,10.3250568020208
2003,NIC,5.292118,93,3479.69656772227,8.15470037578372
2003,NER,12.647984,43,785.598967174033,6.66644644234239
2003,NGA,131.900631,34,3731.4632512152,8.22455572826225
2003,MKD,2.053426,96,8590.89965122296,9.05845874188342
2003,NOR,4.564855,86,59678.4475323707,10.9967262213418
2003,OMN,2.386166,98,42028.6871124683,10.6461076905964
2003,PAK,153.093373,62,3490.30889892319,8.15774552099983
2003,PLW,0.019809,99,12778.4546521974,9.45551580138683
2003,PAN,3.209048,95,10749.5090708011,9.28261536468055
2003,PNG,6.223377,77,2503.85597545632,7.82558721277677
2003,PRY,5.632983,91,7803.57681253138,8.96233747327771
2003,PER,27.372226,95,6867.79701183368,8.8345986659361
2003,PHL,83.051971,87,4440.60480169238,8.39854586274702
2003,POL,38.20457,97,15785.4322298921,9.66684278293536
2003,PRT,10.458821,96,26031.6495899131,10.1670683686243
2003,QAT,0.681788,93,108688.916552104,11.5962451042686
2003,ROU,21.574326,97,12336.9390455932,9.42035321527894
2003,RWA,8.557161,90,934.771515676517,6.84030213116549
2003,WSM,0.177484,62,4963.25654162566,8.50981736508884
2003,SMR,0.028562,94,79927.7819865707,11.2888787807864
2003,STP,0.150415,87,2072.6281165585,7.63657270249739
2003,SEN,10.541467,60,2523.67034161575,7.83346960562846
2003,SRB,7.480591,87,9365.29029076308,9.14476561180975
2003,SYC,0.082781,99,16835.7729500781,9.73126124382174
2003,SLE,5.20107,73,1036.66208981027,6.94376130152141
2003,SGP,4.114826,93,55077.1503874103,10.9164902156184
2003,SVK,5.373374,99,17815.829837356,9.78784265777776
2003,SVN,1.995733,94,24896.119087735,10.1224672103751
2003,SLB,0.447017,82,1597.39036831459,7.37612655686363
2003,SOM,9.815412,40,NA,NA
2003,ZAF,46.719196,62,10237.1243284942,9.23377603185864
2003,LKA,19.224037,99,5871.35194346431,8.67784020035237
2003,KNA,0.045746,98,22117.9991022821,10.0041469950476
2003,LCA,0.16053,90,10530.4392306707,9.26202531657249
2003,VCT,0.108326,94,8763.11221827382,9.0783063968935
2003,SDN,29.460519,65,2604.71111048622,7.86507704995192
2003,SUR,0.487942,69,10771.7153852569,9.28467903186473
2003,SWE,8.958229,95,38786.720092202,10.5658332013602
2003,SYR,17.415214,83,NA,NA
2003,TJK,6.541547,91,1517.4667021702,7.32479758013621
2003,TZA,36.337782,97,1748.17869527935,7.46632977941119
2003,THA,64.549866,96,10548.7293050821,9.26376068663421
2003,TLS,0.947108,55,3063.58348718655,8.02734058401783
2003,TGO,5.330639,68,1167.50458306851,7.06262391507583
2003,TON,0.099589,93,4958.25845586292,8.50880984029312
2003,TTO,1.283559,88,23291.8787705768,10.0558600281769
2003,TUN,9.945277,90,8133.62939759439,9.00376252329424
2003,TKM,4.655743,97,5588.66345168,8.62849544126053
2003,TUV,0.009726,95,3124.33970062776,8.04697824404528
2003,UGA,25.980552,64,1182.82268145541,7.07565896386431
2003,UKR,47.81295,99,6210.75509130761,8.73403776033888
2003,ARE,3.711932,94,98580.5219791448,11.4986289752255
2003,URY,3.323668,95,11506.2220915129,9.35064321947169
2003,UZB,25.56765,99,2742.17213916774,7.91650563684167
2003,VUT,0.198959,56,2507.86983728001,7.82718900139485
2003,VEN,25.551624,83,12007.8332714062,9.39331448842395
2003,VNM,82.301656,93,3016.57032748224,8.01187581187466
2003,YEM,18.985,64,4103.52946514501,8.31960272753503
2003,ZMB,11.256743,84,2315.8017234774,7.74751122340339
2003,ZWE,11.982224,68,2240.903025523,7.71463420000564
2004,ARG,38.491972,99,14498.7723316514,9.58181925804157
2004,AUS,20.1274,94,38260.3873683081,10.5521703675721
2004,BRA,184.006481,97,12106.2895350968,9.40148039282653
2004,CHN,1296.075,86,5149.60190060825,8.54667468981715
2004,FRA,62.704895,88,36050.6010914167,10.4926788163998
2004,DEU,82.51626,96,37418.0924996579,10.5299096231054
2004,IND,1129.623456,64,3210.91458199739,8.07431109205315
2004,IDN,223.285676,76,6556.13945609589,8.78815721115913
2004,ITA,57.685327,86,37434.1000868702,10.5303373350242
2004,JPN,127.761,98,35078.261989854,10.4653369010699
2004,KOR,48.082519,99,24605.5348610405,10.1107266909643
2004,MEX,104.514932,96,16019.7546166847,9.68157790319447
2004,NLD,16.281779,96,43048.3137690503,10.670078339961
2004,RUS,144.067054,98,18098.3670811063,9.8035769966707
2004,SAU,23.132682,97,44575.5780367379,10.7049414103811
2004,ESP,42.921895,97,32261.4444925784,10.3816281272601
2004,CHE,7.389625,82,51505.0923669791,10.8494359626756
2004,TUR,67.01093,81,15160.9245088558,9.62647664077071
2004,GBR,59.987905,81,36285.597578507,10.4991761805998
2004,USA,292.805298,93,48275.3861039114,10.7846771052743
2004,AFG,24.726684,48,1025.20824467105,6.93265103646992
2004,ALB,3.026939,96,7001.05494057677,8.85381612247915
2004,DZA,32.692163,81,11847.3197473935,9.37985693932579
2004,AND,0.076244,98,NA,NA
2004,AGO,18.758145,50,4604.65704387396,8.43482347118725
2004,ATG,0.080336,97,21183.4268568734,9.96097440289836
2004,ARM,3.00072,92,4673.81650269449,8.44973125516992
2004,AUT,8.171966,74,40652.8107017009,10.6128232565389
2004,AZE,8.3065,67,6460.05502508542,8.77339311455545
2004,BHS,0.318894,89,32354.6996224201,10.3845145636411
2004,BHR,0.829844,99,43355.5146330748,10.6771891859536
2004,BGD,136.986432,81,1896.76331082398,7.54790419189435
2004,BRB,0.275284,98,15476.0708387794,9.64705029314124
2004,BLR,9.730146,99,10195.5108209511,9.22970278680004
2004,BEL,10.421137,82,39201.5251968517,10.5764709331046
2004,BLZ,0.276504,97,7855.36166996352,8.96895159290965
2004,BEN,7.750004,63,1757.90297863214,7.47187688823079
2004,BTN,0.638815,87,4339.10149981028,8.37542257796778
2004,BOL,9.069039,90,4524.06981166348,8.41716726851913
2004,BIH,3.764194,88,7677.28525926982,8.94602128178637
2004,BWA,1.765527,93,11399.4443149231,9.34131988888955
2004,BRN,0.359433,99,83963.2380663136,11.3381343399645
2004,BGR,7.71686,95,11507.0455512993,9.35071478338861
2004,BFA,13.030569,78,1200.41706167989,7.090424326794
2004,BDI,7.131693,78,708.83372030714,6.56362097195603
2004,CPV,0.456617,91,4513.96743524271,8.41493174318281
2004,KHM,13.066469,80,1765.99979946615,7.47647226761132
2004,CMR,17.259322,64,2799.0993966054,7.93705300035525
2004,CAN,31.940655,94,39671.6257221427,10.5883914938167
2004,CAF,3.959875,55,848.689032412417,6.74369284408362
2004,TCD,9.734767,16,1580.64845616282,7.36559045711662
2004,CHL,16.014971,94,16216.5698367064,9.69378882791319
2004,COL,42.075955,94,9040.15406981243,9.10943149636183
2004,COM,0.597228,76,2363.57573377472,7.76793089278094
2004,COD,53.06888,57,577.483297246379,6.35867951946059
2004,COG,3.510468,65,4662.07786656487,8.44721652185109
2004,CRI,4.225155,88,10671.5917595286,9.27534051400624
2004,CIV,17.970494,78,2690.73876215617,7.89757106766302
2004,HRV,4.3046,96,19334.210226977,9.86963135639964
2004,CUB,11.250365,99,NA,NA
2004,CYP,1.010408,86,32537.4632321429,10.3901474192874
2004,CZE,10.197101,97,24233.5969865534,10.0954952545696
2004,DNK,5.404523,96,43670.4452995124,10.684426843348
2004,DJI,0.771603,60,NA,NA
2004,DMA,0.070382,99,8668.24174529963,9.06742125166509
2004,DOM,8.974444,81,8476.5333052345,9.04505683685605
2004,ECU,13.596388,99,8258.67584521659,9.0190195443683
2004,EGY,74.172073,97,7930.18378632738,8.97843149044197
2004,SLV,6.023797,93,5760.0904179186,8.65870845112204
2004,GNQ,0.716949,51,28384.4667288757,10.2535973283533
2004,ERI,2.719803,96,2317.34987942453,7.74817951839455
2004,EST,1.36255,96,20733.538079237,9.93950786521476
2004,SWZ,1.026286,93,6857.47395588093,8.83309442490166
2004,ETH,74.239505,35,676.917429577307,6.51754930030007
2004,FJI,0.81786,88,7410.83539824562,8.91069845123994
2004,FIN,5.228172,97,38188.2510919027,10.5502831842483
2004,GAB,1.353795,55,16961.7336736011,9.73871512544247
2004,GMB,1.496527,92,1493.70860246683,7.30901730146605
2004,GEO,3.92734,86,4755.8906418095,8.46713926381408
2004,GHA,21.272323,83,2428.25517987356,7.79492824545161
2004,GRC,10.955141,95,29469.5266005245,10.2911120118268
2004,GRD,0.104347,74,10359.5680222157,9.24566581824682
2004,GTM,12.796925,95,6213.12290865676,8.73441893236549
2004,GIN,8.925743,50,1583.6188317413,7.3674679068898
2004,GNB,1.313492,75,1349.34870868326,7.20737731700942
2004,GUY,0.745737,88,4825.81426622256,8.48173475937362
2004,HTI,9.047077,57,1570.95300897048,7.35943772626815
2004,HND,7.282953,91,3529.54181020842,8.16892334269494
2004,HUN,10.107146,99,21476.6692872933,9.97472247548661
2004,ISL,0.292074,93,38893.3787996132,10.5685793043122
2004,IRN,68.951281,96,15456.2788721584,9.64577059926044
2004,IRQ,26.313838,69,10711.6829449983,9.27909028881855
2004,IRL,4.070262,81,45070.0048028573,10.7159722222491
2004,ISR,6.809,97,26053.4231431936,10.1679044451969
2004,JAM,2.725015,86,8398.80295755854,9.03584446962404
2004,JOR,5.580244,99,8346.73690842211,9.02962595205629
2004,KAZ,15.012985,99,14728.6164132949,9.597547575194
2004,KEN,35.635271,73,2124.25426644086,7.66117608632737
2004,KIR,0.090499,56,1903.75174149157,7.551581818978
2004,PRK,23.732731,95,NA,NA
2004,KWT,2.200492,97,87851.4631133587,11.3834027481534
2004,KGZ,5.1047,99,2401.26500386894,7.78375096242095
2004,LAO,5.662208,36,2955.4504008821,7.99140633815172
2004,LVA,2.263122,98,15658.8784418383,9.65879334768488
2004,LBN,4.569378,58,10521.4562768735,9.26117190607184
2004,LSO,2.00594,84,1840.36096310073,7.51771700696134
2004,LBR,3.135651,41,916.487109763284,6.82054800254723
2004,LBY,5.710154,99,23617.3897342214,10.0697385728157
2004,LTU,3.377075,98,16919.9981106237,9.73625152149494
2004,LUX,0.458095,95,87209.8193983459,11.3760722113365
2004,MDG,17.802997,79,1368.18158492365,7.22123782689094
2004,MWI,12.301838,80,862.392437490767,6.75971043097292
2004,MYS,25.190652,95,17964.8576052536,9.79617277328485
2004,MDV,0.311265,97,10935.3438865274,9.29975538085849
2004,MLI,12.36907,63,1710.10774976635,7.44431165907083
2004,MLT,0.401268,94,25523.1083452931,10.1473395304058
2004,MHL,0.054476,70,3004.38023585152,8.00782658138905
2004,MRT,2.939247,73,291.842347892193,5.67621375198859
2004,MUS,1.221003,98,12727.7160397837,9.45153725988375
2004,FSM,0.106625,85,3176.76922309755,8.06361999174995
2004,MDA,3.603945,96,3715.7133607431,8.22032596045239
2004,MCO,0.0335,96,NA,NA
2004,MNG,2.496391,99,5706.041339458,8.64928077665747
2004,MAR,30.115214,95,5263.32297766095,8.56851785106747
2004,MOZ,19.910552,79,717.599290742989,6.57591132237034
2004,MMR,48.564484,86,1999.71007505879,7.6007574865634
2004,NAM,1.907745,70,7631.62079046261,8.94005552510944
2004,NRU,0.009902,67,NA,NA
2004,NPL,25.419344,73,1641.85572259798,7.40358241928095
2004,NZL,4.0875,83,31248.9519466014,10.3497411168934
2004,NIC,5.364935,84,3614.80599026353,8.19279346517579
2004,NER,13.125916,45,757.751261739293,6.63035518104942
2004,NGA,135.320422,37,3973.62027846187,8.28743286707735
2004,MKD,2.057048,96,8976.6427942403,9.10238123774747
2004,NOR,4.59191,89,61675.6007816359,11.0296436824387
2004,OMN,2.445517,98,41538.5583584899,10.6343773919287
2004,PAK,156.664697,63,3662.06701535637,8.20578302527355
2004,PLW,0.019867,99,13358.526326889,9.49991013613303
2004,PAN,3.269356,97,11344.889913774,9.33652269366523
2004,PNG,6.354245,77,2519.01921591578,7.83162490471406
2004,PRY,5.730549,91,7981.94933397171,8.98493793805304
2004,PER,27.624213,85,7142.56236124417,8.87382686507755
2004,PHL,84.710542,92,4645.25280474599,8.44360107490063
2004,POL,38.182222,97,16605.8275088949,9.71750896749204
2004,PRT,10.483861,95,26439.9333354366,10.1826307726098
2004,QAT,0.753334,99,117271.427066879,11.6722464164514
2004,ROU,21.451748,97,13701.2951020583,9.52524564034521
2004,RWA,8.680524,84,990.116623862242,6.89782273807159
2004,WSM,0.17859,25,5160.64842685422,8.54881751469957
2004,SMR,0.02894,94,82502.3278904945,11.3205817887792
2004,STP,0.153737,91,2105.55359543199,7.65233370224452
2004,SEN,10.810083,57,2605.4379204953,7.86535604773469
2004,SRB,7.463157,89,10236.3794438133,9.2337032661328
2004,SYC,0.082475,99,16416.5608678926,9.70604591331598
2004,SLE,5.433991,76,1057.69349373423,6.96384586698128
2004,SGP,4.166664,95,59732.9585425317,10.9976392164356
2004,SVK,5.37228,99,18756.5539505275,9.83929851435041
2004,SVN,1.997012,94,25962.9085086601,10.1644242026262
2004,SLB,0.458539,87,1633.53169458433,7.39849963372056
2004,SOM,10.130243,40,NA,NA
2004,ZAF,47.29161,62,10573.826674953,9.26613704503565
2004,LKA,19.387153,96,6138.96155115842,8.72241087836153
2004,KNA,0.046324,98,22728.3538095457,10.0313684905347
2004,LCA,0.161816,95,11205.9587827522,9.32420094997749
2004,VCT,0.108512,99,9111.68695004364,9.11731314874708
2004,SDN,30.214193,67,2631.2976857792,7.87523242012793
2004,SUR,0.493679,86,11551.4940123506,9.35457005930339
2004,SWE,8.993531,96,40299.9202524851,10.6041047690863
2004,SYR,17.827825,82,NA,NA
2004,TJK,6.662389,92,1644.45564116681,7.40516469121046
2004,TZA,37.379767,94,1827.06591229606,7.51046663251765
2004,THA,64.995299,96,11135.3288454765,9.31787811185319
2004,TLS,0.971893,55,4898.57565471723,8.49669975913154
2004,TGO,5.467766,70,1162.3442657383,7.0581941635311
2004,TON,0.100218,93,4909.82389935742,8.49899335443406
2004,TTO,1.290123,95,25015.6673606305,10.1272576019846
2004,TUN,10.022277,95,8574.4392917029,9.05654088117351
2004,TKM,4.703401,97,5808.65968997726,8.66710513303964
2004,TUV,0.009869,97,3037.43400739975,8.01876836145386
2004,UGA,26.821297,66,1223.73930229244,7.10966645206387
2004,UKR,47.4516,99,7015.82283341774,8.85592328193982
2004,ARE,4.06857,94,98543.2474507683,11.4982507912153
2004,URY,3.321476,95,12089.9853912731,9.40013273527669
2004,UZB,25.86435,98,2912.63684072011,7.97681408070848
2004,VUT,0.204127,55,2541.77907949756,7.84061953982851
